id_mutation;nature_mutation;date_mutation
1069;Vente;2020-05-05
1070;Vente;2020-04-22
1071;Vente;2020-05-12
1072;Vente;2020-05-05
1073;Vente;2020-05-11
1074;Vente;2020-03-06
1075;Vente;2020-03-09
1076;Vente;2020-05-20
1077;Vente;2020-05-12
1078;Vente;2020-04-16
1079;Vente;2020-03-10
1080;Vente;2020-03-10
1081;Vente;2020-05-25
1082;Vente;2020-05-25
1083;Vente;2020-05-14
1084;Vente;2020-05-12
1085;Vente;2020-03-11
1086;Vente;2020-05-27
1087;Vente;2020-03-17
1088;Vente;2020-05-26
1089;Vente;2020-03-17
1090;Vente;2020-05-18
1091;Vente;2020-05-26
1092;Vente;2020-06-02
1093;Vente;2020-05-19
1094;Vente;2020-05-20
1095;Vente;2020-05-20
1096;Vente;2020-05-26
1097;Vente;2020-05-29
1098;Vente;2020-05-25
1099;Vente;2020-05-29
1100;Vente;2020-04-03
1101;Vente;2020-04-21
1102;Vente;2020-06-08
1103;Vente;2020-04-30
1104;Vente;2020-05-26
1105;Vente;2020-05-29
1106;Vente;2020-06-05
1107;Vente;2020-05-20
1108;Vente;2020-05-20
1109;Vente;2020-04-29
1110;Vente;2020-04-30
1111;Vente;2020-04-29
1112;Vente;2020-05-29
1113;Vente;2020-05-14
1114;Vente;2020-05-14
1115;Vente;2020-06-05
1116;Vente;2020-05-29
1117;Vente;2020-06-03
1118;Vente;2020-06-03
1119;Vente;2020-05-14
1120;Vente;2020-06-16
1121;Vente;2020-06-03
1122;Vente;2020-06-03
1123;Vente;2020-06-15
1124;Vente;2020-06-10
1125;Vente;2020-06-11
1126;Vente;2020-06-08
1127;Vente;2020-06-12
1128;Vente;2020-05-29
1129;Vente;2020-05-18
1130;Vente;2020-06-12
1131;Vente;2020-06-15
1132;Vente;2020-06-19
1133;Vente;2020-06-19
1134;Vente;2020-06-18
1135;Vente;2020-06-19
1136;Vente;2020-05-25
1137;Vente;2020-05-25
1138;Vente;2020-05-26
1139;Vente;2020-06-22
1140;Vente;2020-06-18
1141;Vente;2020-06-17
1142;Vente;2020-06-15
1143;Vente;2020-06-23
1144;Vente;2020-06-10
1145;Vente;2020-06-11
1146;Vente;2020-05-26
1147;Vente;2020-05-26
1148;Vente;2020-06-22
1149;Vente;2020-05-27
1150;Vente;2020-06-02
1151;Vente;2020-06-17
1152;Vente;2020-06-11
1153;Vente;2020-06-15
1154;Vente;2020-01-03
1155;Vente;2020-01-16
1156;Vente;2020-01-08
1157;Vente;2020-01-13
1158;Vente;2020-01-14
1159;Vente;2020-01-07
1160;Vente;2020-01-15
1161;Vente;2020-01-10
1162;Vente;2020-01-10
1163;Vente;2020-01-06
1164;Vente;2020-01-22
1165;Vente;2020-01-25
1166;Vente;2020-01-14
1167;Vente;2020-01-27
1168;Vente;2020-02-03
1169;Vente;2020-01-21
1170;Vente;2020-02-05
1171;Vente;2020-01-10
1172;Vente;2020-01-30
1173;Vente;2020-01-27
1174;Vente;2020-01-15
1175;Vente;2020-02-03
1176;Vente;2020-02-03
1177;Vente;2020-01-24
1178;Vente;2020-02-03
1179;Vente;2020-01-22
1180;Vente;2020-02-07
1181;Vente;2020-01-27
1182;Vente;2020-01-27
1183;Vente;2020-01-17
1184;Vente;2020-01-31
1185;Vente;2020-01-28
1186;Vente;2020-01-14
1187;Vente;2020-01-21
1188;Vente;2020-02-07
1189;Vente;2020-02-07
1190;Vente;2020-01-22
1191;Vente;2020-01-30
1192;Vente;2020-01-31
1193;Vente;2020-02-06
1194;Vente;2020-01-20
1195;Vente;2020-01-23
1196;Vente;2020-02-05
1197;Vente;2020-02-18
1198;Vente;2020-02-13
1199;Vente;2020-02-19
1200;Vente;2020-02-05
1201;Vente;2020-02-19
1202;Vente;2020-01-24
1203;Vente;2020-01-21
1204;Vente;2020-01-30
1205;Vente;2020-02-05
1206;Vente;2020-02-19
1207;Vente;2020-02-14
1208;Vente;2020-02-07
1209;Vente;2020-02-12
1210;Vente;2020-02-21
1211;Vente;2020-01-31
1212;Vente;2020-02-13
1213;Vente;2020-02-06
1214;Vente;2020-02-10
1215;Vente;2020-02-27
1216;Vente;2020-02-14
1217;Vente;2020-02-26
1218;Vente;2020-02-07
1219;Vente;2020-02-12
1220;Vente;2020-02-28
1221;Vente;2020-02-05
1222;Vente;2020-02-11
1223;Vente;2020-02-13
1224;Vente;2020-03-05
1225;Vente;2020-02-05
1226;Vente;2020-03-06
1227;Vente;2020-02-24
1228;Vente;2020-03-07
1229;Vente;2020-02-24
1230;Vente;2020-03-09
1231;Vente;2020-02-20
1232;Vente;2020-03-12
1233;Vente;2020-03-16
1234;Vente;2020-02-14
1235;Vente;2020-03-10
1236;Vente;2020-03-19
1237;Vente;2020-03-03
1238;Vente;2020-03-05
1239;Vente;2020-03-13
1240;Vente;2020-03-11
1241;Vente;2020-02-28
1242;Vente;2020-03-16
1243;Vente;2020-03-10
1244;Vente;2020-02-25
1245;Vente;2020-03-20
1246;Vente;2020-03-17
1247;Vente;2020-03-09
1248;Vente;2020-04-03
1249;Vente;2020-03-25
1250;Vente;2020-03-09
1251;Vente;2020-03-20
1252;Vente;2020-03-12
1253;Vente;2020-04-08
1254;Vente;2020-03-31
1255;Vente;2020-03-27
1256;Vente;2020-04-10
1257;Vente;2020-03-31
1258;Vente;2020-03-27
1259;Vente;2020-03-16
1260;Vente;2020-04-15
1261;Vente;2020-04-16
1262;Vente;2020-04-02
1263;Vente;2020-04-27
1264;Vente;2020-04-20
1265;Vente;2020-04-09
1266;Vente;2020-04-09
1267;Vente;2020-04-24
1268;Vente;2020-04-27
1269;Vente;2020-04-22
1270;Vente;2020-05-07
1271;Vente;2020-04-27
1272;Vente;2020-05-06
1273;Vente;2020-05-15
1274;Vente;2020-04-28
1275;Vente;2020-05-14
1276;Vente;2020-05-13
1277;Vente;2020-05-18
1278;Vente;2020-05-25
1279;Vente;2020-05-28
1280;Vente;2020-05-27
1281;Vente;2020-05-07
1282;Vente;2020-05-29
1283;Vente;2020-05-28
1284;Vente;2020-04-30
1285;Vente;2020-05-20
1286;Vente;2020-06-04
1287;Vente;2020-05-20
1288;Vente;2020-05-29
1289;Vente;2020-05-20
1290;Vente;2020-05-15
1291;Vente;2020-05-26
1292;Vente;2020-06-02
1293;Vente;2020-05-20
1294;Vente;2020-05-29
1295;Vente;2020-05-25
1296;Vente;2020-06-02
1297;Vente;2020-06-04
1298;Vente;2020-06-02
1299;Vente;2020-05-28
1300;Vente;2020-05-18
1301;Vente;2020-05-29
1302;Vente;2020-04-28
1303;Vente;2020-05-27
1304;Vente;2020-05-29
1305;Vente;2020-06-04
1306;Vente;2020-05-26
1307;Vente;2020-06-02
1308;Vente;2020-06-15
1309;Vente;2020-05-27
1310;Vente;2020-06-11
1311;Vente;2020-06-05
1312;Vente;2020-06-19
1313;Vente;2020-06-09
1314;Vente;2020-06-09
1315;Vente;2020-06-03
1316;Vente;2020-06-19
1317;Vente;2020-06-19
1318;Vente;2020-06-25
1319;Vente;2020-06-19
1320;Vente;2020-06-29
1321;Vente;2020-06-17
1322;Vente;2020-06-22
1323;Vente;2020-06-02
1324;Vente;2020-06-29
1325;Vente;2020-06-12
1326;Vente;2020-06-26
1327;Vente;2020-06-22
1328;Vente;2020-06-30
1329;Vente;2020-06-16
1330;Vente;2020-06-16
1331;Vente;2020-06-30
1332;Vente;2020-05-27
1333;Vente;2020-06-19
1334;Vente;2020-06-18
1335;Vente;2020-06-20
1336;Vente;2020-01-08
1337;Vente;2020-01-10
1338;Vente;2020-01-10
1339;Vente;2020-01-07
1340;Vente;2020-01-03
1341;Vente;2020-01-02
1342;Vente;2020-01-09
1343;Vente;2020-01-10
1344;Vente;2020-01-22
1345;Vente;2020-01-09
1346;Vente;2020-01-15
1347;Vente;2020-01-15
1348;Vente;2020-01-10
1349;Vente;2020-01-10
1350;Vente;2020-01-08
1351;Vente;2020-01-09
1352;Vente;2020-01-20
1353;Vente;2020-01-17
1354;Vente;2020-01-20
1355;Vente;2020-01-14
1356;Vente;2020-01-17
1357;Vente;2020-01-08
1358;Vente;2020-01-15
1359;Vente;2020-01-15
1360;Vente;2020-01-24
1361;Vente;2020-01-20
1362;Vente;2020-01-15
1363;Vente;2020-01-21
1364;Vente;2020-01-22
1365;Vente;2020-01-27
1366;Vente;2020-01-16
1367;Vente;2020-01-16
1368;Vente;2020-01-29
1369;Vente;2020-01-15
1370;Vente;2020-01-27
1371;Vente;2020-01-20
1372;Vente;2020-01-29
1373;Vente;2020-01-20
1374;Vente;2020-01-31
1375;Vente;2020-01-29
1376;Vente;2020-01-21
1377;Vente;2020-01-31
1378;Vente;2020-01-29
1379;Vente;2020-01-24
1380;Vente;2020-01-29
1381;Vente;2020-01-23
1382;Vente;2020-01-15
1383;Vente;2020-01-24
1384;Vente;2020-02-06
1385;Vente;2020-01-14
1386;Vente;2020-02-06
1387;Vente;2020-02-07
1388;Vente;2020-01-27
1389;Vente;2020-01-29
1390;Vente;2020-01-29
1391;Vente;2020-01-20
1392;Vente;2020-01-30
1393;Vente;2020-01-31
1394;Vente;2020-01-31
1395;Vente;2020-02-12
1396;Vente;2020-01-28
1397;Vente;2020-02-06
1398;Vente;2020-01-30
1399;Vente;2020-02-03
1400;Vente;2020-02-06
1401;Vente;2020-02-03
1402;Vente;2020-01-31
1403;Vente;2020-02-13
1404;Vente;2020-02-17
1405;Vente;2020-01-22
1406;Vente;2020-01-31
1407;Vente;2020-02-07
1408;Vente;2020-02-07
1409;Vente;2020-02-10
1410;Vente;2020-01-27
1411;Vente;2020-02-14
1412;Vente;2020-02-07
1413;Vente;2020-02-05
1414;Vente;2020-02-06
1415;Vente;2020-02-14
1416;Vente;2020-02-14
1417;Vente;2020-01-27
1418;Vente;2020-02-12
1419;Vente;2020-02-12
1420;Vente;2020-02-19
1421;Vente;2020-02-07
1422;Vente;2020-02-07
1423;Vente;2020-02-14
1424;Vente;2020-02-21
1425;Vente;2020-02-06
1426;Vente;2020-01-28
1427;Vente;2020-01-28
1428;Vente;2020-02-05
1429;Vente;2020-02-11
1430;Vente;2020-02-18
1431;Vente;2020-02-20
1432;Vente;2020-02-03
1433;Vente;2020-02-17
1434;Vente;2020-02-07
1435;Vente;2020-02-13
1436;Vente;2020-02-19
1437;Vente;2020-02-28
1438;Vente;2020-02-28
1439;Vente;2020-02-27
1440;Vente;2020-02-17
1441;Vente;2020-03-03
1442;Vente;2020-02-19
1443;Vente;2020-02-20
1444;Vente;2020-02-20
1445;Vente;2020-02-25
1446;Vente;2020-02-27
1447;Vente;2020-02-27
1448;Vente;2020-02-13
1449;Vente;2020-02-28
1450;Vente;2020-02-21
1451;Vente;2020-03-09
1452;Vente;2020-02-21
1453;Vente;2020-03-02
1454;Vente;2020-02-14
1455;Vente;2020-02-21
1456;Vente;2020-02-28
1457;Vente;2020-02-27
1458;Vente;2020-03-04
1459;Vente;2020-03-04
1460;Vente;2020-02-28
1461;Vente;2020-02-27
1462;Vente;2020-02-19
1463;Vente;2020-03-06
1464;Vente;2020-02-26
1465;Vente;2020-02-19
1466;Vente;2020-02-24
1467;Vente;2020-03-13
1468;Vente;2020-02-20
1469;Vente;2020-03-06
1470;Vente;2020-03-06
1471;Vente;2020-03-09
1472;Vente;2020-03-10
1473;Vente;2020-03-04
1474;Vente;2020-02-11
1475;Vente;2020-03-03
1476;Vente;2020-03-16
1477;Vente;2020-03-16
1478;Vente;2020-02-18
1479;Vente;2020-03-12
1480;Vente;2020-03-05
1481;Vente;2020-03-16
1482;Vente;2020-03-12
1483;Vente;2020-03-06
1484;Vente;2020-03-10
1485;Vente;2020-03-10
1486;Vente;2020-02-28
1487;Vente;2020-03-02
1488;Vente;2020-03-02
1489;Vente;2020-03-18
1490;Vente;2020-02-28
1491;Vente;2020-02-26
1492;Vente;2020-03-16
1493;Vente;2020-03-24
1494;Vente;2020-03-16
1495;Vente;2020-03-27
1496;Vente;2020-03-05
1497;Vente;2020-03-16
1498;Vente;2020-03-09
1499;Vente;2020-03-24
1500;Vente;2020-04-02
1501;Vente;2020-04-06
1502;Vente;2020-04-02
1503;Vente;2020-03-03
1504;Vente;2020-03-19
1505;Vente;2020-03-17
1506;Vente;2020-04-07
1507;Vente;2020-03-16
1508;Vente;2020-02-14
1509;Vente;2020-03-16
1510;Vente;2020-04-09
1511;Vente;2020-04-10
1512;Vente;2020-04-09
1513;Vente;2020-03-27
1514;Vente;2020-04-15
1515;Vente;2020-03-12
1516;Vente;2020-04-16
1517;Vente;2020-02-26
1518;Vente;2020-03-06
1519;Vente;2020-04-07
1520;Vente;2020-04-07
1521;Vente;2020-03-31
1522;Vente;2020-04-10
1523;Vente;2020-03-30
1524;Vente;2020-04-24
1525;Vente;2020-04-06
1526;Vente;2020-03-31
1527;Vente;2020-04-23
1528;Vente;2020-04-23
1529;Vente;2020-03-16
1530;Vente;2020-04-23
1531;Vente;2020-04-14
1532;Vente;2020-04-09
1533;Vente;2020-04-10
1534;Vente;2020-04-15
1535;Vente;2020-03-05
1536;Vente;2020-03-19
1537;Vente;2020-04-28
1538;Vente;2020-04-30
1539;Vente;2020-04-24
1540;Vente;2020-04-24
1541;Vente;2020-03-23
1542;Vente;2020-04-24
1543;Vente;2020-05-06
1544;Vente;2020-04-20
1545;Vente;2020-03-27
1546;Vente;2020-04-17
1547;Vente;2020-04-17
1548;Vente;2020-03-17
1549;Vente;2020-04-03
1550;Vente;2020-05-12
1551;Vente;2020-05-05
1552;Vente;2020-05-12
1553;Vente;2020-03-03
1554;Vente;2020-04-16
1555;Vente;2020-04-21
1556;Vente;2020-05-14
1557;Vente;2020-05-14
1558;Vente;2020-05-14
1559;Vente;2020-05-06
1560;Vente;2020-03-24
1561;Vente;2020-05-11
1562;Vente;2020-04-22
1563;Vente;2020-03-10
1564;Vente;2020-05-11
1565;Vente;2020-02-20
1566;Vente;2020-05-07
1567;Vente;2020-05-14
1568;Vente;2020-05-18
1569;Vente;2020-05-05
1570;Vente;2020-05-04
1571;Vente;2020-04-30
1572;Vente;2020-05-18
1573;Vente;2020-05-18
1574;Vente;2020-05-15
1575;Vente;2020-05-19
1576;Vente;2020-05-06
1577;Vente;2020-04-27
1578;Vente;2020-05-07
1579;Vente;2020-05-14
1580;Vente;2020-05-19
1581;Vente;2020-04-03
1582;Vente;2020-05-15
1583;Vente;2020-05-15
1584;Vente;2020-05-15
1585;Vente;2020-05-07
1586;Vente;2020-05-15
1587;Vente;2020-05-25
1588;Vente;2020-05-20
1589;Vente;2020-05-11
1590;Vente;2020-05-29
1591;Vente;2020-05-27
1592;Vente;2020-05-19
1593;Vente;2020-05-27
1594;Vente;2020-05-26
1595;Vente;2020-05-18
1596;Vente;2020-05-29
1597;Vente;2020-05-14
1598;Vente;2020-05-20
1599;Vente;2020-05-29
1600;Vente;2020-05-14
1601;Vente;2020-05-11
1602;Vente;2020-05-18
1603;Vente;2020-05-19
1604;Vente;2020-05-14
1605;Vente;2020-05-20
1606;Vente;2020-04-29
1607;Vente;2020-05-20
1608;Vente;2020-05-25
1609;Vente;2020-05-12
1610;Vente;2020-05-25
1611;Vente;2020-05-15
1612;Vente;2020-05-29
1613;Vente;2020-05-28
1614;Vente;2020-05-11
1615;Vente;2020-05-29
1616;Vente;2020-05-29
1617;Vente;2020-05-27
1618;Vente;2020-05-13
1619;Vente;2020-05-12
1620;Vente;2020-05-26
1621;Vente;2020-05-27
1622;Vente;2020-05-28
1623;Vente;2020-05-29
1624;Vente;2020-05-29
1625;Vente;2020-06-02
1626;Vente;2020-06-01
1627;Vente;2020-06-03
1628;Vente;2020-05-25
1629;Vente;2020-05-28
1630;Vente;2020-06-09
1631;Vente;2020-06-09
1632;Vente;2020-05-13
1633;Vente;2020-06-05
1634;Vente;2020-06-12
1635;Vente;2020-06-05
1636;Vente;2020-05-28
1637;Vente;2020-06-10
1638;Vente;2020-05-29
1639;Vente;2020-06-12
1640;Vente;2020-06-05
1641;Vente;2020-05-29
1642;Vente;2020-03-23
1643;Vente;2020-06-15
1644;Vente;2020-06-10
1645;Vente;2020-06-03
1646;Vente;2020-05-27
1647;Vente;2020-06-08
1648;Vente;2020-06-12
1649;Vente;2020-06-04
1650;Vente;2020-06-26
1651;Vente;2020-06-26
1652;Vente;2020-06-01
1653;Vente;2020-06-08
1654;Vente;2020-06-26
1655;Vente;2020-06-22
1656;Vente;2020-06-10
1657;Vente;2020-06-05
1658;Vente;2020-06-25
1659;Vente;2020-06-26
1660;Vente;2020-06-29
1661;Vente;2020-06-16
1662;Vente;2020-06-12
1663;Vente;2020-06-25
1664;Vente;2020-06-30
1665;Vente;2020-06-26
1666;Vente;2020-06-12
1667;Vente;2020-01-06
1668;Vente;2020-01-07
1669;Vente;2020-01-09
1670;Vente;2020-01-07
1671;Vente;2020-01-08
1672;Vente;2020-01-10
1673;Vente;2020-01-09
1674;Vente;2020-01-15
1675;Vente;2020-01-06
1676;Vente;2020-01-27
1677;Vente;2020-01-17
1678;Vente;2020-01-30
1679;Vente;2020-01-23
1680;Vente;2020-01-22
1681;Vente;2020-01-24
1682;Vente;2020-01-30
1683;Vente;2020-02-05
1684;Vente;2020-01-23
1685;Vente;2020-02-12
1686;Vente;2020-02-13
1687;Vente;2020-01-21
1688;Vente;2020-01-20
1689;Vente;2020-01-31
1690;Vente;2020-02-18
1691;Vente;2020-02-07
1692;Vente;2020-02-07
1693;Vente;2020-02-10
1694;Vente;2020-01-31
1695;Vente;2020-01-31
1696;Vente;2020-02-07
1697;Vente;2020-02-18
1698;Vente;2020-02-03
1699;Vente;2020-02-21
1700;Vente;2020-01-29
1701;Vente;2020-02-22
1702;Vente;2020-02-26
1703;Vente;2020-02-21
1704;Vente;2020-02-13
1705;Vente;2020-02-24
1706;Vente;2020-02-12
1707;Vente;2020-02-13
1708;Vente;2020-03-05
1709;Vente;2020-03-04
1710;Vente;2020-03-09
1711;Vente;2020-03-02
1712;Vente;2020-03-31
1713;Vente;2020-01-07
1714;Vente;2020-01-17
1715;Vente;2020-02-06
1716;Vente;2020-01-31
1717;Vente;2020-01-30
1718;Vente;2020-03-17
1719;Vente;2020-03-12
1720;Vente;2020-04-03
1721;Vente;2020-03-18
1722;Vente;2020-03-20
1723;Vente;2020-03-11
1724;Vente;2020-03-11
1725;Vente;2020-03-09
1726;Vente;2020-03-31
1727;Vente;2020-04-03
1728;Vente;2020-03-11
1729;Vente;2020-04-03
1730;Vente;2020-04-07
1731;Vente;2020-03-27
1732;Vente;2020-03-17
1733;Vente;2020-04-15
1734;Vente;2020-03-16
1735;Vente;2020-03-25
1736;Vente;2020-01-08
1737;Vente;2020-01-15
1738;Vente;2020-01-02
1739;Vente;2020-01-08
1740;Vente;2020-01-08
1741;Vente;2020-01-10
1742;Vente;2020-01-08
1743;Vente;2020-01-20
1744;Vente;2020-01-16
1745;Vente;2020-01-20
1746;Vente;2020-01-24
1747;Vente;2020-01-15
1748;Vente;2020-01-16
1749;Vente;2020-01-24
1750;Vente;2020-01-10
1751;Vente;2020-01-10
1752;Vente;2020-01-16
1753;Vente;2020-01-03
1754;Vente;2020-01-22
1755;Vente;2020-01-14
1756;Vente;2020-02-03
1757;Vente;2020-01-30
1758;Vente;2020-01-16
1759;Vente;2020-01-16
1760;Vente;2020-01-17
1761;Vente;2020-01-20
1762;Vente;2020-01-28
1763;Vente;2020-01-23
1764;Vente;2020-01-28
1765;Vente;2020-01-21
1766;Vente;2020-01-22
1767;Vente;2020-01-27
1768;Vente;2020-01-17
1769;Vente;2020-01-27
1770;Vente;2020-02-06
1771;Vente;2020-02-06
1772;Vente;2020-01-31
1773;Vente;2020-02-10
1774;Vente;2020-01-31
1775;Vente;2020-01-30
1776;Vente;2020-01-27
1777;Vente;2020-02-13
1778;Vente;2020-01-29
1779;Vente;2020-02-06
1780;Vente;2020-02-13
1781;Vente;2020-02-12
1782;Vente;2020-02-25
1783;Vente;2020-02-13
1784;Vente;2020-02-13
1785;Vente;2020-02-07
1786;Vente;2020-02-13
1787;Vente;2020-02-27
1788;Vente;2020-02-18
1789;Vente;2020-02-27
1790;Vente;2020-03-03
1791;Vente;2020-03-06
1792;Vente;2020-02-13
1793;Vente;2020-02-11
1794;Vente;2020-03-05
1795;Vente;2020-03-03
1796;Vente;2020-03-06
1797;Vente;2020-03-05
1798;Vente;2020-03-13
1799;Vente;2020-03-06
1800;Vente;2020-02-26
1801;Vente;2020-03-10
1802;Vente;2020-02-26
1803;Vente;2020-02-24
1804;Vente;2020-03-16
1805;Vente;2020-03-12
1806;Vente;2020-03-05
1807;Vente;2020-03-05
1808;Vente;2020-03-04
1809;Vente;2020-03-03
1810;Vente;2020-02-27
1811;Vente;2020-03-06
1812;Vente;2020-03-06
1813;Vente;2020-03-09
1814;Vente;2020-03-26
1815;Vente;2020-03-20
1816;Vente;2020-03-16
1817;Vente;2020-03-13
1818;Vente;2020-02-26
1819;Vente;2020-03-13
1820;Vente;2020-02-27
1821;Vente;2020-03-09
1822;Vente;2020-03-13
1823;Vente;2020-04-06
1824;Vente;2020-03-13
1825;Vente;2020-03-13
1826;Vente;2020-04-07
1827;Vente;2020-03-20
1828;Vente;2020-03-24
1829;Vente;2020-04-02
1830;Vente;2020-04-02
1831;Vente;2020-04-10
1832;Vente;2020-03-20
1833;Vente;2020-04-09
1834;Vente;2020-04-10
1835;Vente;2020-04-17
1836;Vente;2020-03-16
1837;Vente;2020-03-27
1838;Vente;2020-03-30
1839;Vente;2020-03-31
1840;Vente;2020-04-15
1841;Vente;2020-04-23
1842;Vente;2020-04-10
1843;Vente;2020-04-17
1844;Vente;2020-04-29
1845;Vente;2020-02-27
1846;Vente;2020-04-07
1847;Vente;2020-05-05
1848;Vente;2020-04-08
1849;Vente;2020-04-23
1850;Vente;2020-04-30
1851;Vente;2020-04-24
1852;Vente;2020-04-24
1853;Vente;2020-04-27
1854;Vente;2020-04-22
1855;Vente;2020-05-06
1856;Vente;2020-05-14
1857;Vente;2020-05-04
1858;Vente;2020-04-30
1859;Vente;2020-05-15
1860;Vente;2020-04-28
1861;Vente;2020-05-18
1862;Vente;2020-05-15
1863;Vente;2020-04-22
1864;Vente;2020-05-15
1865;Vente;2020-05-12
1866;Vente;2020-04-30
1867;Vente;2020-04-14
1868;Vente;2020-05-19
1869;Vente;2020-05-25
1870;Vente;2020-03-12
1871;Vente;2020-05-14
1872;Vente;2020-05-26
1873;Vente;2020-05-04
1874;Vente;2020-05-26
1875;Vente;2020-05-20
1876;Vente;2020-05-14
1877;Vente;2020-05-20
1878;Vente;2020-05-18
1879;Vente;2020-06-11
1880;Vente;2020-05-29
1881;Vente;2020-05-29
1882;Vente;2020-05-29
1883;Vente;2020-05-20
1884;Vente;2020-06-09
1885;Vente;2020-06-10
1886;Vente;2020-06-19
1887;Vente;2020-06-18
1888;Vente;2020-06-29
1889;Vente;2020-01-10
1890;Vente;2020-01-14
1891;Vente;2020-01-07
1892;Vente;2020-01-07
1893;Vente;2020-01-10
1894;Vente;2020-01-07
1895;Vente;2020-01-07
1896;Vente;2020-01-31
1897;Vente;2020-01-24
1898;Vente;2020-01-16
1899;Vente;2020-01-23
1900;Vente;2020-01-31
1901;Vente;2020-01-24
1902;Vente;2020-02-07
1903;Vente;2020-02-12
1904;Vente;2020-01-24
1905;Vente;2020-02-19
1906;Vente;2020-02-25
1907;Vente;2020-02-26
1908;Vente;2020-02-21
1909;Vente;2020-02-14
1910;Vente;2020-02-17
1911;Vente;2020-02-11
1912;Vente;2020-03-02
1913;Vente;2020-02-13
1914;Vente;2020-02-21
1915;Vente;2020-04-06
1916;Vente;2020-04-16
1917;Vente;2020-05-11
1918;Vente;2020-05-12
1919;Vente;2020-04-17
1920;Vente;2020-05-05
1921;Vente;2020-04-27
1922;Vente;2020-05-12
1923;Vente;2020-05-06
1924;Vente;2020-05-18
1925;Vente;2020-04-29
1926;Vente;2020-03-17
1927;Vente;2020-05-14
1928;Vente;2020-05-29
1929;Vente;2020-05-25
1930;Vente;2020-05-26
1931;Vente;2020-05-18
1932;Vente;2020-05-29
1933;Vente;2020-05-29
1934;Vente;2020-05-29
1935;Vente;2020-06-03
1936;Vente;2020-06-03
1937;Vente;2020-06-30
1938;Vente;2020-06-29
1939;Vente;2020-01-13
1940;Vente;2020-01-15
1941;Vente;2020-01-15
1942;Vente;2020-01-24
1943;Vente;2020-01-23
1944;Vente;2020-02-03
1945;Vente;2020-01-31
1946;Vente;2020-01-23
1947;Vente;2020-01-27
1948;Vente;2020-02-07
1949;Vente;2020-02-07
1950;Vente;2020-01-16
1951;Vente;2020-02-06
1952;Vente;2020-02-13
1953;Vente;2020-01-30
1954;Vente;2020-02-14
1955;Vente;2020-02-14
1956;Vente;2020-02-19
1957;Vente;2020-02-19
1958;Vente;2020-02-19
1959;Vente;2020-02-19
1960;Vente;2020-02-11
1961;Vente;2020-02-24
1962;Vente;2020-01-30
1963;Vente;2020-01-31
1964;Vente;2020-02-26
1965;Vente;2020-02-12
1966;Vente;2020-02-28
1967;Vente;2020-02-17
1968;Vente;2020-02-20
1969;Vente;2020-02-19
1970;Vente;2020-02-26
1971;Vente;2020-02-17
1972;Vente;2020-02-07
1973;Vente;2020-02-24
1974;Vente;2020-03-05
1975;Vente;2020-03-09
1976;Vente;2020-03-10
1977;Vente;2020-02-17
1978;Vente;2020-03-11
1979;Vente;2020-03-17
1980;Vente;2020-02-21
1981;Vente;2020-03-06
1982;Vente;2020-03-11
1983;Vente;2020-03-10
1984;Vente;2020-02-28
1985;Vente;2020-03-16
1986;Vente;2020-03-17
1987;Vente;2020-03-13
1988;Vente;2020-04-01
1989;Vente;2020-03-17
1990;Vente;2020-03-23
1991;Vente;2020-04-15
1992;Vente;2020-04-01
1993;Vente;2020-04-14
1994;Vente;2020-04-17
1995;Vente;2020-03-31
1996;Vente;2020-04-21
1997;Vente;2020-04-30
1998;Vente;2020-04-30
1999;Vente;2020-04-24
2000;Vente;2020-05-11
2001;Vente;2020-01-20
2002;Vente;2020-01-30
2003;Vente;2020-02-14
