id_bien;voie;fk_commune;surface_carrez;type_local;nombre_pieces;numero_lot
31987;149 RUE DE LONGCHAMP;3209;42.17;Appartement;2;13
31988;5 RUE DUFRENOY;3209;250.06;Appartement;5;533
31989;7 RUE DE LA TOUR;3209;135.02;Appartement;4;17
31990;7 AV PDT WILSON;3209;84.8;Appartement;6;45
31991;26 AV PERRICHONT;3209;104.21;Appartement;5;15
31992;43 RUE DU RANELAGH;3209;48.18;Appartement;2;18
31993;48 BD MURAT;3209;68.51;Appartement;3;23
31994;32 RUE DE L ASSOMPTION;3209;57.92;Appartement;3;23
31995;27 AV DE LAMBALLE;3209;143.85;Appartement;5;26
31996;9 RUE DESBORDES VALMORE;3209;34.8;Appartement;1;122
31997;65 RUE JEAN DE LA FONTAINE;3209;74.02;Appartement;2;14
31998;8 RUE SINGER;3209;104.4;Appartement;3;85
31999;2 SQ JOUVENET;3209;35.54;Appartement;3;21
32000;21 AV DU MAL MAUNOURY;3209;204.69;Appartement;4;18
32001;48 RUE BOISSIERE;3209;75.49;Appartement;3;26
32002;3 RUE LYAUTEY;3209;107.15;Appartement;4;25
32003;4 VLA CHANEZ;3209;85.02;Appartement;4;146
32004;114 AV VICTOR HUGO;3209;36.51;Appartement;2;8
32005;3 RUE EDMOND ABOUT;3209;198.84;Appartement;6;48
32006;48 AV FOCH;3209;129.62;Appartement;3;45
32007;11 RUE JEAN BOLOGNE;3209;84.43;Appartement;3;8091
32008;4 RUE DE LA POMPE;3209;116.79;Appartement;5;2
32009;4 RUE PICOT;3209;215.14;Appartement;6;17
32010;11 RUE DU GAL DELESTRAINT;3209;49.08;Appartement;2;1
32011;30 RUE FELICIEN DAVID;3209;39.51;Appartement;1;76
32012;15 QUAI LOUIS BLERIOT;3209;102.95;Appartement;4;11
32013;94 QUAI LOUIS BLERIOT;3209;19.78;Appartement;1;78
32014;20 RUE JOUVENET;3209;22.18;Appartement;1;250
32015;68 BD EXELMANS;3209;82.18;Appartement;1;336
32016;3 RUE OCTAVE FEUILLET;3209;128.26;Appartement;6;44
32017;24 RUE DE L ANNONCIATION;3209;13.53;Appartement;1;137
32018;61 RUE D AUTEUIL;3209;15.9;Appartement;1;44
32019;19 RUE DESBORDES VALMORE;3209;13.7;Appartement;1;44
32020;97 AV VICTOR HUGO;3209;315.55;Appartement;8;21
32021;51 AV FOCH;3209;41.88;Appartement;2;63
32022;16 RUE FELICIEN DAVID;3209;78.84;Appartement;3;37
32023;63 AV RAYMOND POINCARE;3209;133.04;Appartement;5;103
32024;22 RUE DE LA TOUR;3209;30.35;Appartement;2;12
32025;28 RUE SPONTINI;3209;58.67;Appartement;2;221
32026;85 BD SUCHET;3209;68.15;Appartement;3;119
32027;91 RUE DE LA POMPE;3209;90.13;Appartement;4;518
32028;16 RUE LE MAROIS;3209;23.6;Appartement;1;39
32029;4 AV DE L ABBE ROUSSEL;3209;76.53;Appartement;4;121
32030;22 RUE LE MAROIS;3209;64.52;Appartement;3;8
32031;41 BD DE MONTMORENCY;3209;38.77;Appartement;1;175
32032;23 RUE LE SUEUR;3209;71.93;Appartement;3;29
32033;192 AV VICTOR HUGO;3209;138.05;Appartement;4;28
32034;42 RUE RIBERA;3209;83.21;Appartement;3;530
32035;12 BD EXELMANS;3209;40.8;Appartement;1;128
32036;4 RUE PIERRE GUERIN;3209;48.82;Appartement;3;25
32037;14 AV MARCEL PROUST;3209;75.5;Appartement;3;89
32038;7 RUE DES EAUX;3209;112.66;Appartement;4;7
32039;104 QUAI LOUIS BLERIOT;3209;94.98;Appartement;4;1003
32040;5 AV FREMIET;3209;133.19;Appartement;5;32
32041;121 BD MURAT;3209;81.85;Appartement;4;15
32042;3 RUE GOETHE;3209;146.66;Appartement;5;2
32043;51 RUE DU GAL DELESTRAINT;3209;116.55;Appartement;5;8
32044;34 RUE DES VIGNES;3209;89.5;Appartement;4;29
32045;93 RUE DE LA FAISANDERIE;3209;33;Appartement;1;36
32046;67 RUE DU RANELAGH;3209;151.85;Appartement;5;57
32047;114 RUE MICHEL ANGE;3209;60.75;Appartement;2;78
32048;34 RUE DOCTEUR BLANCHE;3209;128.02;Appartement;5;1123
32049;19 RUE DU GAL APPERT;3209;35.64;Appartement;1;16
32050;3 RUE BENJAMIN FRANKLIN;3209;133.68;Appartement;5;11
32051;67 AV MOZART;3209;129.2;Appartement;4;6
32052;81 RUE DE LA FAISANDERIE;3209;57.45;Appartement;2;22
32053;33 RUE SPONTINI;3209;52.77;Appartement;3;6
32054;131 BD MURAT;3209;27.01;Appartement;1;15
32055;94 RUE DE L ASSOMPTION;3209;47.63;Appartement;2;487
32056;3 RUE DE TRAKTIR;3209;181.35;Appartement;6;10
32057;4 VLA JOCELYN;3209;179.72;Appartement;7;411
32058;34 RUE ERLANGER;3209;116.12;Appartement;4;10
32059;51 RUE DU GAL DELESTRAINT;3209;117.55;Appartement;5;18
32060;18 RUE MESNIL;3209;31.87;Appartement;2;117
32061;7 VLA EUGENE MANUEL;3209;99.03;Appartement;4;102
32062;99 RUE DE LONGCHAMP;3209;105.2;Appartement;5;7
32063;9 RUE DESBORDES VALMORE;3209;30.75;Appartement;1;101
32064;100 RUE CHARDON LAGACHE;3209;93.67;Appartement;3;12
32065;14 AV THEOPHILE GAUTIER;3209;112.04;Appartement;4;32
32066;9 AV ALPHONSE XIII;3209;41.38;Appartement;2;12
32067;39 RUE LE MAROIS;3209;44.6;Appartement;2;16
32068;77 RUE BOILEAU;3209;41.08;Appartement;2;10
32069;51 RUE MOLITOR;3209;76.8;Appartement;5;29
32070;39 AV D EYLAU;3209;33.04;Appartement;7;67
32071;2 RUE DEBROUSSE;3209;60.24;Appartement;3;8
32072;33 AV THEOPHILE GAUTIER;3209;95.94;Appartement;4;28
32073;28 AV MOZART;3209;114.44;Appartement;5;107
32074;50 RUE LAURISTON;3209;39.41;Appartement;3;24
32075;30 AV PDT WILSON;3209;135.05;Appartement;4;33
32076;25 AV PIERRE 1ER SERBIE;3209;52.14;Appartement;1;30
32077;46 RUE CHARDON LAGACHE;3209;21.87;Appartement;1;98
32078;173 AV DE VERSAILLES;3209;47.57;Appartement;2;9
32079;69 RUE DE LA FAISANDERIE;3209;38.32;Appartement;1;1
32080;21 RUE FANTIN LATOUR;3209;50.8;Appartement;3;15
32081;95 RUE BOILEAU;3209;57.84;Appartement;2;19
32082;40 AV FOCH;3209;390.1;Appartement;9;408
32083;26 RUE POUSSIN;3209;27.14;Appartement;1;52
32084;6 RUE EUGENE LABICHE;3209;168.1;Appartement;5;42
32085;11 RUE DE LA FAISANDERIE;3209;79.31;Appartement;2;23
32086;8 RUE MASPERO;3209;194.8;Appartement;4;8
32087;3 AV FOCH;3209;33.6;Appartement;1;1
32088;8 RUE LAURENT PICHAT;3209;47.78;Appartement;2;16
32089;171 RUE DE LA POMPE;3209;41.2;Appartement;2;6
32090;26 RUE JOUVENET;3209;29.03;Appartement;1;36
32091;22 RUE LE MAROIS;3209;69.99;Appartement;3;13
32092;12 RUE CHERNOVIZ;3209;73.9;Appartement;2;103
32093;175 AV DE VERSAILLES;3209;83.96;Appartement;4;111
32094;51 RUE DU GAL DELESTRAINT;3209;118.45;Appartement;4;14
32095;6 RUE ROBERT LE COIN;3209;47.01;Appartement;1;24
32096;10 RUE DE CIVRY;3209;76.02;Appartement;3;20
32097;19 RUE DE CIVRY;3209;12.51;Appartement;1;147
32098;35 RUE VITAL;3209;11.04;Appartement;1;62
32099;112 QUAI LOUIS BLERIOT;3209;92.48;Appartement;4;749
32100;23 RUE VAN LOO;3209;76.9;Appartement;3;19
32101;42 RUE CHARDON LAGACHE;3209;135.65;Appartement;4;18
32102;48 AV FOCH;3209;20.03;Appartement;1;30
32103;15 RUE DES BELLES FEUILLES;3209;64.2;Appartement;4;14
32104;19 RUE DU GAL DELESTRAINT;3209;41.18;Appartement;2;21
32105;54 AV D IENA;3209;22.7;Appartement;1;29
32106;48 RUE RAFFET;3209;72.04;Appartement;3;18
32107;15 RUE DES BELLES FEUILLES;3209;55.95;Appartement;3;9
32108;67 BD SUCHET;3209;20.67;Appartement;2;165
32109;91 RUE BOILEAU;3209;56.73;Appartement;2;11
32110;110 AV MOZART;3209;101.67;Appartement;4;12
32111;3 RUE DE LA POMPE;3209;72.86;Appartement;2;10
32112;66 AV KLEBER;3209;10.83;Appartement;1;42
32113;14 RUE LE MAROIS;3209;31.71;Appartement;1;3
32114;17 RUE PETRARQUE;3209;14.98;Appartement;1;30
32115;49 RUE DE BOULAINVILLIERS;3209;265.11;Appartement;4;114
32116;17 RUE JOUVENET;3209;26.58;Appartement;1;49
32117;75 RUE MICHEL ANGE;3209;82.35;Appartement;3;38
32118;77 AV RAYMOND POINCARE;3209;16.05;Appartement;2;94
32119;18 RUE LALO;3209;190.47;Appartement;6;3
32120;21 RUE POUSSIN;3209;110.5;Appartement;4;12
32121;3 RUE DES EAUX;3209;102;Appartement;4;10
32122;20 RUE JOUVENET;3209;36.24;Appartement;2;265
32123;63 AV MARCEAU;3209;44.85;Appartement;1;133
32124;8 RUE PAUL VALERY;3209;125.77;Appartement;7;2
32125;92 RUE RAYNOUARD;3209;68.49;Appartement;3;7
32126;26 RUE POUSSIN;3209;88.82;Appartement;4;42
32127;23 BD DE BEAUSEJOUR;3209;595;Appartement;8;11
32128;29 RUE DAVIOUD;3209;60.86;Appartement;4;113
32129;20 BD SUCHET;3209;162.46;Appartement;6;106
32130;24 RUE CLAUDE LORRAIN;3209;129.06;Appartement;4;23
32131;21 RUE DESBORDES VALMORE;3209;60.73;Appartement;3;101
32132;107 RUE LAURISTON;3209;55.4;Appartement;2;24
32133;19 RUE OCTAVE FEUILLET;3209;328.35;Appartement;9;12
32134;130 AV DE VERSAILLES;3209;112.11;Appartement;4;1
32135;22 AV FOCH;3209;34.49;Appartement;1;64
32136;20 RUE LAURISTON;3209;32.02;Appartement;1;22
32137;64 RUE PERGOLESE;3209;20.6;Appartement;1;5
32138;6 RUE ROBERT LE COIN;3209;73.71;Appartement;3;16
32139;42 AV GEORGES MANDEL;3209;75.97;Appartement;3;10
32140;131 AV DE MALAKOFF;3209;140.33;Appartement;6;13
32141;17 AV VION WHITCOMB;3209;121.8;Appartement;3;12
32142;5 RUE CHALGRIN;3209;11.97;Appartement;1;64
32143;19 RUE MASSENET;3209;90.6;Appartement;4;19
32144;22 AV DE LAMBALLE;3209;54.15;Appartement;2;24
32145;166 AV DE VERSAILLES;3209;101.84;Appartement;4;108
32146;5 RUE ISABEY;3209;91.2;Appartement;3;39
32147;43 RUE DE CHAILLOT;3209;35.15;Appartement;2;26
32148;56 RUE DE LA POMPE;3209;17.8;Appartement;1;307
32149;39 RUE MOLITOR;3209;52.25;Appartement;1;9
32150;11 RUE RENE BAZIN;3209;89.59;Appartement;5;10
32151;117 BD MURAT;3209;86.55;Appartement;3;16
32152;7 RUE DUBAN;3209;16.01;Appartement;1;6
32153;108 RUE MICHEL ANGE;3209;16.21;Appartement;1;77
32154;52 RUE DOCTEUR BLANCHE;3209;22.31;Appartement;1;34
32155;128 RUE DE LA POMPE;3209;129.57;Appartement;5;3
32156;47 RUE ERLANGER;3209;33.25;Appartement;1;159
32157;1 VLA CHANEZ;3209;63.01;Appartement;2;62
32158;78 RUE MICHEL ANGE;3209;53.8;Appartement;3;25
32159;1 VLA JOCELYN;3209;72.88;Appartement;2;107
32160;8 RUE PAUL DUPUY;3209;90.92;Appartement;3;173
32161;126 AV DE VERSAILLES;3209;44.81;Appartement;3;20
32162;103 AV DE VERSAILLES;3209;74.02;Appartement;2;1069
32163;42 BD EXELMANS;3209;30.04;Appartement;1;36
32164;50 RUE JEAN DE LA FONTAINE;3209;96.02;Appartement;3;417
32165;15 RUE D AUTEUIL;3209;22.31;Appartement;1;3
32166;2 RUE AUGUSTE MAQUET;3209;63.51;Appartement;3;13
32167;46 RUE RAFFET;3209;41.61;Appartement;2;590
32168;22 RUE SPONTINI;3209;78.02;Appartement;3;10
32169;5 RUE JOUVENET;3209;39.9;Appartement;2;227
32170;127 RUE DE LA POMPE;3209;52.59;Appartement;2;18
32171;14 RUE WEBER;3209;80.03;Appartement;4;108
32172;17 RUE LAURISTON;3209;58.7;Appartement;3;17
32173;19 RUE DE L YVETTE;3209;105.48;Appartement;4;113
32174;56 BD EXELMANS;3209;73.35;Appartement;4;15
32175;73 AV DE VERSAILLES;3209;32.42;Appartement;1;30
32176;7 RUE LEKAIN;3209;37.57;Appartement;2;30
32177;12 RUE SAINT DIDIER;3209;33.96;Appartement;2;4
32178;46 BD FLANDRIN;3209;205.71;Appartement;6;13
32179;31 RUE RAFFET;3209;48.95;Appartement;2;22
32180;77 RUE DE LA POMPE;3209;227.85;Appartement;8;4
32181;116 QUAI LOUIS BLERIOT;3209;78.39;Appartement;2;667
32182;90 RUE RAYNOUARD;3209;29.91;Appartement;1;19
32183;11 RUE DE MAGDEBOURG;3209;42.47;Appartement;5;123
32184;11 RUE DE MAGDEBOURG;3209;45.85;Appartement;4;124
32185;97 AV VICTOR HUGO;3209;287.98;Appartement;6;24
32186;14 RUE DE MUSSET;3209;27.32;Appartement;2;15
32187;1 RUE EDOUARD FOURNIER;3209;221.5;Appartement;5;12
32188;131 AV DE MALAKOFF;3209;151.4;Appartement;5;10
32189;4 VC HAM BERANGER;3209;61.52;Appartement;2;33
32190;37 RUE SCHEFFER;3209;62.76;Appartement;2;20
32191;131 AV DE MALAKOFF;3209;152.2;Appartement;5;8
32192;11 AV MOZART;3209;76.6;Appartement;3;11
32193;1 RUE JACQUES OFFENBACH;3209;46.97;Appartement;2;23
32194;6 RUE MIRABEAU;3209;85.85;Appartement;4;1068
32195;35 AV THEOPHILE GAUTIER;3209;73.91;Appartement;3;13
32196;3 RUE LEONARD DE VINCI;3209;32.85;Appartement;1;18
32197;1 RUE DE MUSSET;3209;37.6;Appartement;2;25
32198;7 RUE VITAL;3209;28;Appartement;1;111
32199;6 RUE GUDIN;3209;15.5;Appartement;1;6
32200;13 RUE DE BASSANO;3209;29.99;Appartement;2;211
32201;34 RUE FELICIEN DAVID;3209;121.29;Appartement;4;28
32202;6 RUE RAFFET;3209;103.74;Appartement;4;20
32203;44 RUE SAINT DIDIER;3209;17.41;Appartement;1;1004
32204;37 RUE ERLANGER;3209;219.4;Maison;7;55
32205;19 RUE DE L YVETTE;3209;106.59;Appartement;3;105
32206;57 RUE DE LA POMPE;3209;39.43;Appartement;2;217
32207;46 RUE RAFFET;3209;43.74;Appartement;2;515
32208;31 RUE RAFFET;3209;73.02;Appartement;4;117
32209;4 RUE DES EAUX;3209;69.3;Appartement;2;23
32210;8 RUE DE L ASSOMPTION;3209;48.11;Appartement;3;41
32211;49 BD MURAT;3209;55.64;Appartement;2;1
32212;3 SQ DES ECRIVAINS COMBATTANTS;3209;172.18;Appartement;4;2
32213;34 RUE D AUTEUIL;3209;92.02;Appartement;4;3
32214;19 AV LA GRANDE ARMEE;3209;112.53;Appartement;4;28
32215;90 BD FLANDRIN;3209;242.5;Appartement;5;5
32216;43 RUE DE BOULAINVILLIERS;3209;58.54;Appartement;3;12
32217;30 RUE FELICIEN DAVID;3209;32.2;Appartement;1;54
32218;8 RUE GERICAULT;3209;75.28;Appartement;4;12
32219;39 BD SUCHET;3209;15.07;Appartement;1;281
32220;32 AV FOCH;3209;317.05;Appartement;6;18
32221;3 AV BOUDON;3209;16.76;Appartement;1;8
32222;28 RUE LE SUEUR;3209;53.86;Appartement;3;12
32223;38 RUE MICHEL ANGE;3209;60.11;Appartement;2;43
32224;59 RUE CHARDON LAGACHE;3209;34.9;Appartement;2;25
32225;97 AV VICTOR HUGO;3209;319.75;Appartement;8;20
32226;4 AV DE LAMBALLE;3209;77.75;Appartement;2;106
32227;13 RUE DES BELLES FEUILLES;3209;83.21;Appartement;4;12
32228;9 RUE DE SIAM;3209;68.94;Appartement;3;19
32229;3 RUE DE CIVRY;3209;79;Appartement;3;13
32230;4 RUE BEETHOVEN;3209;92.91;Appartement;5;6
32231;31 RUE COPERNIC;3209;89.75;Appartement;4;42
32232;39 RUE GROS;3209;28.22;Appartement;1;47
32233;41 RUE GALILEE;3209;129.82;Appartement;3;262
32234;176 QUAI LOUIS BLERIOT;3209;42.78;Appartement;2;8
32235;10 RUE DE CIVRY;3209;92.33;Appartement;4;112
32236;4 VLA FLORE;3209;48.21;Appartement;2;1
32237;14 RUE JEAN DE LA FONTAINE;3209;64.9;Appartement;2;48
32238;14 RUE DES SABLONS;3209;23.02;Appartement;1;1833
32239;3 RUE NARCISSE DIAZ;3209;65.35;Appartement;2;55
32240;34 RUE ERLANGER;3209;115.37;Appartement;1;7
32241;25 RUE LECONTE DE LISLE;3209;44.1;Appartement;2;27
32242;29 RUE DU GAL DELESTRAINT;3209;128.3;Appartement;4;1001
32243;88 RUE MICHEL ANGE;3209;15;Appartement;1;21
32244;37 RUE MICHEL ANGE;3209;111.38;Appartement;3;9
32245;3 RUE DE CIVRY;3209;22.35;Appartement;1;12
32246;11 RUE DE MAGDEBOURG;3209;39.89;Appartement;2;46
32247;45 BD MURAT;3209;10.36;Appartement;1;87
32248;5 SQ MIGNOT;3209;86.47;Appartement;2;17
32249;37 RUE RIBERA;3209;92.67;Appartement;4;11
32250;39 BD SUCHET;3209;31.81;Appartement;2;285
32251;88 RUE MICHEL ANGE;3209;99.08;Appartement;3;109
32252;1 PL DE L ALMA;3209;125.46;Appartement;2;6
32253;8 RUE DES PATURES;3209;52.61;Appartement;2;14
32254;5 RUE LEROUX;3209;118.17;Appartement;4;113
32255;13 AV DE VERSAILLES;3209;68.65;Appartement;4;16
32256;14 RUE DES MARRONNIERS;3209;79.4;Appartement;3;482
32257;81 RUE MICHEL ANGE;3209;22.57;Appartement;1;26
32258;20 AV DE VERSAILLES;3209;52.52;Appartement;2;47
32259;16 RUE CORTAMBERT;3209;30.82;Appartement;2;17
32260;104 RUE BOILEAU;3209;51.86;Appartement;3;54
32261;50 RUE PERGOLESE;3209;94.02;Appartement;4;11
32262;2 RUE DE CIVRY;3209;70.8;Appartement;3;119
32263;131 AV DE MALAKOFF;3209;145.85;Appartement;5;12
32264;114 RUE MICHEL ANGE;3209;61.11;Appartement;2;100
32265;13 RUE SPONTINI;3209;75.55;Appartement;4;43
32266;3 RUE VERDI;3209;184.29;Appartement;6;9
32267;6 BD SUCHET;3209;9.1;Appartement;1;853
32268;18 AV DE VERSAILLES;3209;54.58;Appartement;2;1
32269;12 RUE LE SUEUR;3209;9.09;Appartement;1;14
32270;95 RUE DE PASSY;3209;48.6;Appartement;2;27
32271;33 RUE RAYNOUARD;3209;50.3;Appartement;2;93
32272;4 RUE CHARLES DICKENS;3209;43.1;Appartement;1;21
32273;93 RUE DE LA FAISANDERIE;3209;32.42;Appartement;1;66
32274;100 AV KLEBER;3209;31.07;Appartement;2;146
32275;112 QUAI LOUIS BLERIOT;3209;46.28;Appartement;1;731
32276;108 QUAI LOUIS BLERIOT;3209;93.89;Appartement;3;875
32277;24 RUE HENRI HEINE;3209;106.15;Appartement;4;124
32278;46 RUE RAFFET;3209;93.12;Appartement;4;540
32279;2 RUE DECAMPS;3209;190.1;Appartement;6;106
32280;5 RUE PAUL DUPUY;3209;93.05;Appartement;3;103
32281;77 BD SUCHET;3209;135.06;Appartement;4;335
32282;23 RUE JEAN DE LA FONTAINE;3209;22.18;Appartement;1;14
32283;31 RUE RAYNOUARD;3209;134.7;Appartement;5;58
32284;51 RUE DU GAL DELESTRAINT;3209;131.85;Appartement;5;26
32285;2 RUE GREUZE;3209;322.82;Appartement;8;101
32286;58 BD EMILE AUGIER;3209;205.11;Appartement;5;1
32287;20 AV RENE BOYLESVE;3209;24.45;Appartement;1;2055
32288;6 VLA DE BEAUSEJOUR;3209;88.94;Appartement;3;2
32289;18 RUE GALILEE;3209;204.02;Appartement;3;8
32290;83 RUE DE L ASSOMPTION;3209;54.52;Appartement;2;17
32291;94 AV D IENA;3209;64.56;Appartement;2;40
32292;9 RUE VICTORIEN SARDOU;3209;18.54;Appartement;1;23
32293;4 RUE FOUCAULT;3209;100.5;Appartement;4;307
32294;1 RUE MIRABEAU;3209;96.93;Appartement;4;49
32295;15 BD EXELMANS;3209;18.05;Appartement;1;1
32296;116 QUAI LOUIS BLERIOT;3209;95.63;Appartement;4;619
32297;6 RUE DAUMIER;3209;17.52;Appartement;1;15
32298;85 RUE JEAN DE LA FONTAINE;3209;40.63;Appartement;2;62
32299;81 RUE LAURISTON;3209;44.19;Appartement;1;8
32300;24 BD EXELMANS;3209;44.53;Appartement;3;39
32301;8 RUE BOILEAU;3209;87.3;Appartement;4;15
32302;8 RUE RENE BAZIN;3209;107.95;Appartement;5;18
32303;15 RUE GEORGES BIZET;3209;28.01;Appartement;1;20
32304;14 RUE PAUL VALERY;3209;38.53;Appartement;1;4
32305;35 RUE DE CHAILLOT;3209;27.5;Appartement;2;114
32306;16 RUE LECONTE DE LISLE;3209;105.78;Appartement;3;18
32307;4 RUE OSWALDO CRUZ;3209;56.47;Appartement;2;11
32308;13 RUE BOIS LE VENT;3209;164.75;Appartement;3;5
32309;8 RUE CDT SCHLOESING;3209;31.08;Appartement;1;1023
32310;178 AV DE VERSAILLES;3209;27.8;Appartement;1;19
32311;19 RUE PIERRE GUERIN;3209;71.35;Appartement;4;104
32312;52 AV DES TILLEULS;3209;109.31;Appartement;4;123
32313;129 RUE DE LA POMPE;3209;79.7;Appartement;4;16
32314;6 RUE OSWALDO CRUZ;3209;67.35;Appartement;3;31
32315;28 RUE GEORGE SAND;3209;31.13;Appartement;1;41
32316;28 AV FOCH;3209;27.56;Appartement;1;68
32317;10 RUE GREUZE;3209;13.1;Appartement;1;15
32318;5 RUE MIRABEAU;3209;150.5;Appartement;6;12
32319;101 RUE DE LA FAISANDERIE;3209;14.51;Appartement;1;29
32320;79 BD EXELMANS;3209;12.85;Appartement;1;108
32321;12 SQ HENRY PATE;3209;113;Appartement;4;27
32322;53 RUE BOISSIERE;3209;47.34;Appartement;2;17
32323;9 RUE LOUIS DAVID;3209;31.29;Appartement;1;223
32324;21 AV D IENA;3209;202.12;Appartement;4;1
32325;34 BD EXELMANS;3209;64.34;Appartement;3;8
32326;34 BD EXELMANS;3209;53.74;Appartement;2;13
32327;10 RUE CORTAMBERT;3209;23.02;Appartement;2;29
32328;15 AV PERRICHONT;3209;116.7;Appartement;6;13
32329;61 AV MARCEAU;3209;162.52;Appartement;5;6
32330;12 RUE RAYNOUARD;3209;194;Appartement;5;31
32331;1 AV ALPHONSE XIII;3209;25.7;Appartement;0;102
32332;50 RUE DE BOULAINVILLIERS;3209;79.4;Appartement;4;11
32333;19 AV PAUL DOUMER;3209;53.27;Appartement;2;1055
32334;175 BD MURAT;3209;42.13;Appartement;2;4
32335;73 BD EXELMANS;3209;71.29;Appartement;3;12
32336;25 AV DE LAMBALLE;3209;80.03;Appartement;3;221
32337;68 AV DE VERSAILLES;3209;65.5;Appartement;3;18
32338;123 RUE DE LA TOUR;3209;28.1;Appartement;1;46
32339;45 BD DE MONTMORENCY;3209;69.16;Appartement;2;11
32340;6 RUE DUMONT D URVILLE;3209;139.09;Appartement;5;3
32341;181 AV DE VERSAILLES;3209;39.35;Appartement;3;17
32342;134 AV DE VERSAILLES;3209;68.45;Appartement;3;6
32343;8 RUE BENOUVILLE;3209;104.6;Appartement;4;13
32344;82 BD FLANDRIN;3209;49.43;Appartement;1;23
32345;3 RUE MOLITOR;3209;97;Appartement;4;1
32346;7 BD SUCHET;3209;86.96;Appartement;3;12
32347;47 RUE COPERNIC;3209;171.36;Appartement;6;14
32348;91 RUE BOILEAU;3209;56.75;Appartement;2;3
32349;26 RUE CHARDON LAGACHE;3209;26.28;Appartement;1;57
32350;46 RUE RAFFET;3209;141.05;Appartement;4;560
32351;45 RUE DES VIGNES;3209;77.25;Appartement;2;169
32352;20 RUE DES SABLONS;3209;63.31;Appartement;3;18
32353;134 AV DE MALAKOFF;3209;18.64;Appartement;1;26
32354;91 RUE BOILEAU;3209;59.81;Appartement;2;21
32355;23 BD FLANDRIN;3209;47.43;Appartement;2;18
32356;2 AV EMILE BERGERAT;3209;181.69;Appartement;5;11
32357;3 RUE TALMA;3209;52.03;Appartement;1;101
32358;22 RUE DE LUBECK;3209;119;Appartement;5;20
32359;98 RUE NOLLET;3210;83.25;Appartement;4;23
32360;62 RUE LEGENDRE;3210;63.16;Appartement;3;21
32361;11 RUE DE L ARC DE TRIOMPHE;3210;50.22;Appartement;2;23
32362;6 RUE ARTHUR BRIERE;3210;27.03;Appartement;2;11
32363;53 RUE LEGENDRE;3210;82.7;Appartement;4;10
32364;15 AV NIEL;3210;8.25;Appartement;1;14
32365;32 RUE LEGENDRE;3210;48.88;Appartement;3;103
32366;18 BD PEREIRE;3210;90.13;Appartement;3;121
32367;12 RUE LA CONDAMINE;3210;39.33;Appartement;2;11
32368;3 RUE RENNEQUIN;3210;30.67;Appartement;2;24
32369;45 RUE DES MOINES;3210;102.26;Appartement;5;110
32370;68 RUE MSTISLAV ROSTROPOVITCH;3210;47.12;Appartement;2;1071
32371;181 BD PEREIRE;3210;140.7;Appartement;5;606
32372;46 RUE DES DAMES;3210;23.57;Appartement;1;102
32373;9 RUE BELIDOR;3210;14.01;Appartement;1;6
32374;16 RUE THEODORE DE BANVILLE;3210;172.45;Appartement;5;20
32375;36 RUE JOUFFROY D'ABBANS;3210;38.02;Appartement;3;52
32376;7 RUE NOLLET;3210;39.34;Appartement;3;12
32377;26 RUE TRUFFAUT;3210;23.1;Appartement;2;281
32378;3 RUE BRIDAINE;3210;22.84;Appartement;1;12
32379;12 RUE BESSIERES;3210;17.07;Appartement;2;15
32380;25 RUE RUHMKORFF;3210;89.59;Appartement;5;9
32381;95 RUE NOLLET;3210;49.55;Appartement;3;24
32382;132 RUE DE TOCQUEVILLE;3210;28.35;Appartement;1;2
32383;49 BD BESSIERES;3210;47.91;Appartement;3;560
32384;11 CITE DE PUSY;3210;43.79;Appartement;3;4
32385;26 RUE TRUFFAUT;3210;29.71;Appartement;1;14
32386;38 RUE TRUFFAUT;3210;57.8;Appartement;3;13
32387;36 BD DES BATIGNOLLES;3210;66.21;Appartement;2;3
32388;5 BD GOUVION ST CYR;3210;56.64;Appartement;4;17
32389;23 RUE DES ACACIAS;3210;32.93;Appartement;1;36
32390;60 RUE GUY MOQUET;3210;31.76;Appartement;1;30
32391;17 RUE DE CHEROY;3210;131.25;Appartement;7;11
32392;138 RUE DE COURCELLES;3210;187.93;Appartement;6;15
32393;43 RUE LACROIX;3210;37.66;Appartement;2;12
32394;30 RUE CARDINET;3210;61.52;Appartement;3;18
32395;30 RUE LANTIEZ;3210;29.92;Appartement;2;83
32396;48 RUE LA CONDAMINE;3210;43.39;Appartement;3;8
32397;16 AV DE VILLIERS;3210;120.25;Appartement;5;26
32398;90 RUE DES MOINES;3210;26.77;Appartement;2;12
32399;11 RUE LACROIX;3210;21.01;Appartement;2;36
32400;40 RUE LACROIX;3210;5;Appartement;3;27
32401;19 RUE PONCELET;3210;50.04;Appartement;2;36
32402;2 RUE DES MOINES;3210;69.94;Appartement;3;18
32403;32 RUE MEDERIC;3210;39.51;Appartement;1;72
32404;181 RUE DE COURCELLES;3210;33.5;Appartement;2;42
32405;162 BD BERTHIER;3210;19.57;Appartement;1;39
32406;5 RUE JEAN LECLAIRE;3210;17.17;Appartement;1;37
32407;91 AV DES TERNES;3210;139.08;Appartement;5;3
32408;24 RUE DU DOCTEUR HEULIN;3210;19.8;Appartement;1;2
32409;138 RUE DE COURCELLES;3210;205.08;Appartement;7;13
